Date,Price
2020-01-15,17.988
2020-01-16,17.939
2020-01-17,18.073
2020-01-20,18.073
2020-01-21,17.808
2020-01-22,17.828
2020-01-23,17.829
2020-01-24,18.113
2020-01-27,18.056
2020-01-28,17.458
2020-01-29,17.487
2020-01-30,17.992
2020-01-31,18.012
2020-02-03,17.67
2020-02-04,17.561
2020-02-05,17.602
2020-02-06,17.818
2020-02-07,17.692
2020-02-10,17.785
2020-02-11,17.597
2020-02-12,17.497
2020-02-13,17.619
2020-02-14,17.734
2020-02-17,17.734
2020-02-18,18.15
2020-02-19,18.311
2020-02-20,18.319
2020-02-21,18.53
2020-02-24,18.876
2020-02-25,18.345
2020-02-26,17.99
2020-02-27,17.811
2020-02-28,16.525
2020-03-02,16.804
2020-03-03,17.25
2020-03-04,17.305
2020-03-05,17.447
2020-03-06,17.315
2020-03-09,17.094
2020-03-10,16.998
2020-03-11,16.818
2020-03-12,16.041
2020-03-13,14.534
2020-03-16,12.845
2020-03-17,12.527
2020-03-18,11.805
2020-03-19,12.174
2020-03-20,12.425
2020-03-23,13.312
2020-03-24,14.263
2020-03-25,14.855
2020-03-26,14.685
2020-03-27,14.583
2020-03-30,14.179
2020-03-31,14.191
2020-04-01,14.024
2020-04-02,14.686
2020-04-03,14.523
2020-04-06,15.208
2020-04-07,15.532
2020-04-08,15.268
2020-04-09,16.242
2020-04-10,16.242
2020-04-13,15.737
2020-04-14,16.341
2020-04-15,15.654
2020-04-16,15.766
2020-04-17,15.445
2020-04-20,15.75
2020-04-21,14.991
2020-04-22,15.503
2020-04-23,15.526
2020-04-24,15.445
2020-04-27,15.341
2020-04-28,15.328
2020-04-29,15.315
2020-04-30,14.973
2020-05-01,14.938
2020-05-04,14.796
2020-05-05,15.11
2020-05-06,15.015
2020-05-07,15.59
2020-05-08,15.778
2020-05-11,15.68
2020-05-12,15.709
2020-05-13,15.671
2020-05-14,16.156
2020-05-15,17.07
2020-05-18,17.468
2020-05-19,17.901
2020-05-20,18.031
2020-05-21,17.364
2020-05-22,17.693
2020-05-25,17.693
2020-05-26,17.674
2020-05-27,17.838
2020-05-28,18.05
2020-05-29,18.584
2020-06-01,18.951
2020-06-02,18.388
2020-06-03,18.09
2020-06-04,18.206
2020-06-05,17.668
2020-06-08,18.098
2020-06-09,17.986
2020-06-10,17.973
2020-06-11,18.061
2020-06-12,17.642
2020-06-15,17.552
2020-06-16,17.798
2020-06-17,17.934
2020-06-18,17.67
2020-06-19,18.022
2020-06-22,18.074
2020-06-23,18.239
2020-06-24,17.811
2020-06-25,18.051
2020-06-26,18.168
2020-06-29,18.064
2020-06-30,18.637
2020-07-01,18.218
2020-07-02,18.322
2020-07-03,18.322
2020-07-06,18.582
2020-07-07,18.699
2020-07-08,19.161
2020-07-09,18.962
2020-07-10,19.053
2020-07-13,19.788
2020-07-14,19.53
2020-07-15,19.761
2020-07-16,19.573
2020-07-17,19.764
2020-07-20,20.192
2020-07-21,21.557
2020-07-22,23.144
2020-07-23,22.988
2020-07-24,22.85
2020-07-27,24.501
2020-07-28,24.3
2020-07-29,24.321
2020-07-30,23.362
2020-07-31,24.216
2020-08-03,24.417
2020-08-04,26.028
2020-08-05,26.89
2020-08-06,28.4
2020-08-07,27.54
2020-08-10,29.261
2020-08-11,26.049
2020-08-12,25.979
2020-08-13,27.718
2020-08-14,26.089
2020-08-17,27.667
2020-08-18,28.075
2020-08-19,27.34
2020-08-20,27.147
2020-08-21,26.732
2020-08-24,26.607
2020-08-25,26.273
2020-08-26,27.604
2020-08-27,27.198
2020-08-28,27.79
2020-08-31,28.594
2020-09-01,28.645
2020-09-02,27.395
2020-09-03,26.875
2020-09-04,26.712
2020-09-07,26.712
2020-09-08,26.991
2020-09-09,27.083
2020-09-10,27.291
2020-09-11,26.857
2020-09-14,27.355
2020-09-15,27.464
2020-09-16,27.476
2020-09-17,27.1
2020-09-18,27.129
2020-09-21,24.387
2020-09-22,24.523
2020-09-23,23.105
2020-09-24,23.196
2020-09-25,23.093
2020-09-28,23.604
2020-09-29,24.445
2020-09-30,23.494
2020-10-01,24.254
2020-10-02,24.029
2020-10-05,24.56
2020-10-06,23.921
2020-10-07,23.896
2020-10-08,23.876
2020-10-09,25.108
2020-10-12,25.271
2020-10-13,24.129
2020-10-14,24.395
2020-10-15,24.224
2020-10-16,24.405
2020-10-19,24.698
2020-10-20,24.98
2020-10-21,25.241
2020-10-22,24.709
2020-10-23,24.675
2020-10-26,24.42
2020-10-27,24.57
2020-10-28,23.359
2020-10-29,23.36
2020-10-30,23.646
2020-11-02,24.033
2020-11-03,24.334
2020-11-04,23.893
2020-11-05,25.191
2020-11-06,25.662
2020-11-09,23.701
2020-11-10,24.462
2020-11-11,24.267
2020-11-12,24.306
2020-11-13,24.775
2020-11-16,24.802
2020-11-17,24.651
2020-11-18,24.448
2020-11-19,24.048
2020-11-20,24.363
2020-11-23,23.633
2020-11-24,23.41
2020-11-25,23.446
2020-11-26,23.446
2020-11-27,22.639
2020-11-30,22.593
2020-12-01,24.09
2020-12-02,24.08
2020-12-03,24.137
2020-12-04,24.253
2020-12-07,24.794
2020-12-08,24.736
2020-12-09,23.99
2020-12-10,24.094
2020-12-11,24.092
2020-12-14,24.047
2020-12-15,24.644
2020-12-16,25.052
2020-12-17,26.181
2020-12-18,26.033
2020-12-21,26.379
2020-12-22,25.535
2020-12-23,25.921
2020-12-24,25.908
2020-12-25,25.908
2020-12-28,26.539
2020-12-29,26.217
2020-12-30,26.573
2020-12-31,26.412
2021-01-04,27.364
2021-01-05,27.64
2021-01-06,27.042
2021-01-07,27.261
2021-01-08,24.637
2021-01-11,25.284
2021-01-12,25.435
2021-01-13,25.572
2021-01-14,25.802
2021-01-15,24.866
2021-01-18,24.866
2021-01-19,25.32
2021-01-20,25.766
2021-01-21,25.854
2021-01-22,25.556
2021-01-25,25.484
2021-01-26,25.538
2021-01-27,25.389
2021-01-28,25.922
2021-01-29,26.914
2021-02-01,29.418
2021-02-02,26.402
2021-02-03,26.889
2021-02-04,26.234
2021-02-05,27.019
2021-02-08,27.576
2021-02-09,27.402
2021-02-10,27.078
2021-02-11,27.047
2021-02-12,27.328
2021-02-15,27.328
2021-02-16,27.325
2021-02-17,27.315
2021-02-18,27.078
2021-02-19,27.254
2021-02-22,28.085
2021-02-23,27.772
2021-02-24,27.954
2021-02-25,27.716
2021-02-26,26.47
2021-03-01,26.706
2021-03-02,26.907
2021-03-03,26.416
2021-03-04,25.495
2021-03-05,25.318
2021-03-08,25.293
2021-03-09,26.21
2021-03-10,26.155
2021-03-11,26.216
2021-03-12,25.934
2021-03-15,26.316
2021-03-16,26.031
2021-03-17,26.086
2021-03-18,26.378
2021-03-19,26.348
2021-03-22,25.795
2021-03-23,25.257
2021-03-24,25.264
2021-03-25,25.081
2021-03-26,25.152
2021-03-29,24.81
2021-03-30,24.177
2021-03-31,24.572
2021-04-01,24.983
2021-04-02,24.983
2021-04-05,24.816
2021-04-06,25.263
2021-04-07,25.282
2021-04-08,25.618
2021-04-09,25.359
2021-04-12,24.901
2021-04-13,25.462
2021-04-14,25.559
2021-04-15,25.998
2021-04-16,26.14
2021-04-19,25.873
2021-04-20,25.875
2021-04-21,26.606
2021-04-22,26.219
2021-04-23,26.114
2021-04-26,26.247
2021-04-27,26.45
2021-04-28,26.118
2021-04-29,26.085
2021-04-30,25.873
2021-05-03,26.96
2021-05-04,26.558
2021-05-05,26.522
2021-05-06,27.477
2021-05-07,27.477
2021-05-10,27.492
2021-05-11,27.667
2021-05-12,27.244
2021-05-13,27.059
2021-05-14,27.365
2021-05-17,28.274
2021-05-18,28.333
2021-05-19,28.025
2021-05-20,28.067
2021-05-21,27.486
2021-05-24,27.905
2021-05-25,28.086
2021-05-26,27.907
2021-05-27,27.971
2021-05-28,28.045
2021-05-31,28.045
2021-06-01,28.134
2021-06-02,28.235
2021-06-03,27.506
2021-06-04,27.926
2021-06-07,28.05
2021-06-08,27.762
2021-06-09,28.032
2021-06-10,28.062
2021-06-11,28.18
2021-06-14,28.074
2021-06-15,27.73
2021-06-16,27.848
2021-06-17,25.892
2021-06-18,26.009
2021-06-21,26.065
2021-06-22,25.898
2021-06-23,26.152
2021-06-24,26.089
2021-06-25,26.126
2021-06-28,26.254
2021-06-29,25.901
2021-06-30,26.194
2021-07-01,26.1
2021-07-02,26.501
2021-07-05,26.501
2021-07-06,26.174
2021-07-07,26.129
2021-07-08,25.987
2021-07-09,26.234
2021-07-12,26.239
2021-07-13,26.14
2021-07-14,26.271
2021-07-15,26.394
2021-07-16,25.795
2021-07-19,25.144
2021-07-20,24.995
2021-07-21,25.255
2021-07-22,25.381
2021-07-23,25.233
2021-07-26,25.318
2021-07-27,24.649
2021-07-28,24.877
2021-07-29,25.782
2021-07-30,25.547
2021-08-02,25.575
2021-08-03,25.582
2021-08-04,25.461
2021-08-05,25.292
2021-08-06,24.326
2021-08-09,23.269
2021-08-10,23.392
2021-08-11,23.488
2021-08-12,23.116
2021-08-13,23.779
2021-08-16,23.791
2021-08-17,23.659
2021-08-18,23.422
2021-08-19,23.23
2021-08-20,23.112
2021-08-23,23.656
2021-08-24,23.894
2021-08-25,23.775
2021-08-26,23.596
2021-08-27,24.11
2021-08-30,24.006
2021-08-31,24.006
2021-09-01,24.221
2021-09-02,23.918
2021-09-03,24.802
2021-09-06,24.802
2021-09-07,24.373
2021-09-08,24.056
2021-09-09,24.177
2021-09-10,23.9
2021-09-13,23.796
2021-09-14,23.885
2021-09-15,23.801
2021-09-16,22.794
2021-09-17,22.337
2021-09-20,22.204
2021-09-21,22.611
2021-09-22,22.907
2021-09-23,22.679
2021-09-24,22.425
2021-09-27,22.694
2021-09-28,22.467
2021-09-29,21.485
2021-09-30,22.047
2021-10-01,22.536
2021-10-04,22.644
2021-10-05,22.608
2021-10-06,22.532
2021-10-07,22.658
2021-10-08,22.705
2021-10-11,22.665
2021-10-12,22.514
2021-10-13,23.17
2021-10-14,23.477
2021-10-15,23.349
2021-10-18,23.264
2021-10-19,23.883
2021-10-20,24.445
2021-10-21,24.17
2021-10-22,24.449
2021-10-25,24.592
2021-10-26,24.088
2021-10-27,24.191
2021-10-28,24.12
2021-10-29,23.949
2021-11-01,24.073
2021-11-02,23.507
2021-11-03,23.231
2021-11-04,23.911
2021-11-05,24.157
2021-11-08,24.542
2021-11-09,24.318
2021-11-10,24.772
2021-11-11,25.301
2021-11-12,25.346
2021-11-15,25.105
2021-11-16,24.944
2021-11-17,25.167
2021-11-18,24.9
2021-11-19,24.781
2021-11-22,24.297
2021-11-23,23.492
2021-11-24,23.536
2021-11-25,23.536
2021-11-26,23.135
2021-11-29,22.852
2021-11-30,22.815
2021-12-01,22.339
2021-12-02,22.316
2021-12-03,22.481
2021-12-06,22.263
2021-12-07,22.523
2021-12-08,22.432
2021-12-09,22.013
2021-12-10,22.195
2021-12-13,22.328
2021-12-14,21.924
2021-12-15,21.545
2021-12-16,22.485
2021-12-17,22.533
2021-12-20,22.291
2021-12-21,22.529
2021-12-22,22.819
2021-12-23,22.94
2021-12-24,22.94
2021-12-27,22.989
2021-12-28,23.121
2021-12-29,22.858
2021-12-30,23.06
2021-12-31,23.352
