Id,Start,Name,Impact,Currency
f5914125-a7d5-4230-b3e1-0d4a329dcbfe,07/29/2015 18:00:00,Fed Interest Rate Decision,HIGH,USD
2d40e425-43aa-4bfc-9350-473ba2d81aaa,07/29/2015 18:00:00,Fed's Monetary Policy Statement,HIGH,USD
93e6a8c4-fc26-4a12-9daf-751dd8ea1f69,07/30/2015 12:30:00,Gross Domestic Product Annualized,HIGH,USD
ef714d8d-ce9b-432d-ac11-570fa9d77eb8,07/30/2015 12:30:00,Gross Domestic Product Price Index,HIGH,USD
4879c434-9942-4e26-b21c-ac030e6881b0,08/03/2015 14:00:00,ISM Manufacturing PMI,HIGH,USD
61729e4c-6004-4a68-9429-224eab42507d,08/03/2015 14:00:00,ISM Manufacturing Prices Paid,HIGH,USD
b6efdf12-337a-4a5b-acf7-4b8c34cdfd56,08/07/2015 12:30:00,Nonfarm Payrolls,HIGH,USD
aab9dcc6-7c65-45c2-a961-e17be0f52577,08/07/2015 12:30:00,Unemployment Rate,HIGH,USD
10e67bbf-58f6-48ad-8c8d-679c264e6424,08/19/2015 12:30:00,Consumer Price Index (YoY),HIGH,USD
ac7ff3bd-8e1a-4cfe-bc00-9c013633b968,08/19/2015 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
52993433-5f4b-42ac-8058-919d92c670ab,08/19/2015 18:00:00,FOMC Minutes,HIGH,USD
8e0be7e7-bb2b-4eb0-9242-f7c61e09bd34,08/26/2015 12:30:00,Durable Goods Orders,HIGH,USD
e8ee4232-ddae-4173-8bfe-70769325a033,08/27/2015 00:00:00,Jackson Hole Symposium,HIGH,USD
cc89d927-dab6-4a47-b715-6aa8d7eb2a4b,08/27/2015 12:30:00,Gross Domestic Product Annualized,HIGH,USD
de27bacd-60af-4304-a464-dd7c8254c8ca,08/27/2015 12:30:00,Gross Domestic Product Price Index,HIGH,USD
21ff95f3-8758-4c86-8c71-b52393486c05,08/28/2015 00:00:00,Jackson Hole Symposium,HIGH,USD
3ed22337-3cdc-44dc-ac51-f78967a0eedb,08/29/2015 00:00:00,Jackson Hole Symposium,HIGH,USD
60433c9d-e1c5-4984-a9f2-7d3201eabcd9,08/29/2015 04:25:00,Fed's Stanley Fischer speech,HIGH,USD
d8579a57-de75-44a5-8249-7e8f04550d55,09/04/2015 12:30:00,Average Weekly Hours,HIGH,USD
6e0852ff-f273-495a-ba68-29ee7ec30130,09/04/2015 12:30:00,Nonfarm Payrolls,HIGH,USD
76e75fdc-e5c6-42e8-a20d-df74908e3c17,09/04/2015 12:30:00,Unemployment Rate,HIGH,USD
c01dfdb3-0860-46c5-ac98-f284b82395e2,09/16/2015 12:30:00,Consumer Price Index (YoY),HIGH,USD
e9c79cf0-7bba-4096-8500-36c97a89a9a7,09/16/2015 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
c0463b3e-c20c-4e4e-8057-f938bd70f918,09/17/2015 18:00:00,Fed Interest Rate Decision,HIGH,USD
ba4a4ef3-30c8-412f-b83c-54313536ef34,09/17/2015 18:30:00,Fed's Monetary Policy Statement and Press Conference,HIGH,USD
759fa1af-4a15-4239-a7c4-22e72f105198,09/25/2015 12:30:00,Gross Domestic Product Annualized,HIGH,USD
392b56b0-5cd0-4c3d-8950-67029b282501,09/28/2015 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
4e3796fb-4666-4100-97f4-4a5e2f987525,10/01/2015 14:00:00,ISM Manufacturing PMI,HIGH,USD
a6153818-5836-47a5-adea-a814a415c93d,10/01/2015 14:00:00,ISM Manufacturing Prices Paid,HIGH,USD
f65b1c31-4d6a-41d2-877f-8d9c88856693,10/02/2015 12:30:00,Nonfarm Payrolls,HIGH,USD
40f9574c-fcde-4336-8452-14351a9fbd91,10/02/2015 12:30:00,Unemployment Rate,HIGH,USD
2bdaf676-5ff7-4c88-83df-5116beb35d2a,10/08/2015 18:00:00,FOMC Minutes,HIGH,USD
3f19eeca-dad8-4e0c-ba3c-40742b99de71,10/15/2015 12:30:00,Consumer Price Index (YoY),HIGH,USD
06b5fca3-074e-42e1-91f8-4a53ce9f17cd,10/15/2015 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
fdbe5838-8742-4d50-b0e3-62be206193ea,10/27/2015 12:30:00,Durable Goods Orders,HIGH,USD
4d103f81-0747-4329-9a3d-dcdb7e1bf9c6,10/28/2015 18:00:00,Fed Interest Rate Decision,HIGH,USD
7b3d1099-a434-4109-8ea8-297967557fa8,10/28/2015 18:00:00,Fed's Monetary Policy Statement,HIGH,USD
4326d035-1ba7-4f4a-8c30-d2293598d240,10/29/2015 12:30:00,Gross Domestic Product Annualized,HIGH,USD
151252dd-021a-4f0b-8d2d-febdf01b81f4,11/02/2015 15:00:00,ISM Manufacturing PMI,HIGH,USD
848508f6-95dc-4ae1-93ad-ba1b3c5ad0c7,11/04/2015 15:00:00,Fed's Chair Yellen testifies,HIGH,USD
305d23d3-ddda-4cf3-aa17-726e34ef6d78,11/06/2015 13:30:00,Nonfarm Payrolls,HIGH,USD
76274b20-9540-4d0a-9e1f-4b3a974a76c5,11/06/2015 13:30:00,Unemployment Rate,HIGH,USD
d23a9a46-d0ed-4c1d-8f73-9486e13fd089,11/17/2015 13:30:00,Consumer Price Index (YoY),HIGH,USD
53e0e73d-05e7-4e44-b211-fb3418491762,11/17/2015 13:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
693dba27-187f-4b62-901c-eb8d2a323984,11/18/2015 19:00:00,FOMC Minutes,HIGH,USD
185227e9-678e-4310-a853-1ad1852e15fe,11/25/2015 13:30:00,Durable Goods Orders,HIGH,USD
9b8d3abe-4ccf-49fe-98c1-857d5e01e560,11/25/2015 13:30:00,Durable Goods Orders ex Transportation,HIGH,USD
9d61f792-bf5c-4c94-918a-483828188300,12/03/2015 15:00:00,Fed's Chair Yellen testifies,HIGH,USD
d41148e3-b23c-4804-b652-226f7b127bfe,12/04/2015 13:30:00,Nonfarm Payrolls,HIGH,USD
b9a777d1-162f-43bc-bdce-7c6011bdbf8a,12/04/2015 13:30:00,Unemployment Rate,HIGH,USD
4d856ea3-eacf-4f70-9054-019b0b51ae4d,12/15/2015 13:30:00,Consumer Price Index (YoY),HIGH,USD
5791d123-d1ea-495e-8d29-779ee25b6e64,12/15/2015 13:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
4f3d7de2-e322-4855-96d3-78f78d6de6a6,12/16/2015 19:00:00,Fed Interest Rate Decision,HIGH,USD
2c0ae907-c400-4b4e-b7bc-088506c10166,12/16/2015 19:30:00,Fed's Monetary Policy Statement and Press Conference,HIGH,USD
36971a32-858c-4cbd-8d69-ba450451ab41,12/22/2015 13:30:00,Gross Domestic Product Annualized,HIGH,USD
076e9274-e36a-49f3-bcef-a8acf1f64c6a,12/22/2015 13:30:00,Gross Domestic Product Price Index,HIGH,USD
ae213f9a-5030-41eb-b743-24f9c7de9f19,12/23/2015 13:30:00,Durable Goods Orders,HIGH,USD
110ab1bf-189f-44cb-9c36-c3dc31a37656,12/23/2015 13:30:00,Durable Goods Orders ex Transportation,HIGH,USD
4510d2b9-f291-4b49-a7bb-b143d71d88c6,01/04/2016 15:00:00,ISM Manufacturing PMI,HIGH,USD
8d62a134-9b09-4a23-81ca-165ddf22f76c,01/04/2016 15:00:00,ISM Manufacturing Prices Paid,HIGH,USD
1b0ab942-3152-48a8-9519-1dc79da3f4c8,01/06/2016 19:00:00,FOMC Minutes,HIGH,USD
3643eb31-e6ed-472c-8c3e-f2c0477f591d,01/08/2016 13:30:00,Nonfarm Payrolls,HIGH,USD
30a2774a-1758-447e-8e24-5dfe94d5d500,01/08/2016 13:30:00,Unemployment Rate,HIGH,USD
83448d98-1ff0-4c65-bd3e-27da09754f18,01/20/2016 13:30:00,Consumer Price Index (YoY),HIGH,USD
b3d8f932-ef58-4fea-bddb-482f89f9b0a6,01/20/2016 13:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
c6a59fe0-d6c9-4d0f-9a7e-ce2d5db7e344,01/27/2016 19:00:00,Fed Interest Rate Decision,HIGH,USD
d55b5d06-2530-401b-a3aa-324beaf588fc,01/27/2016 19:00:00,Fed's Monetary Policy Statement,HIGH,USD
79a40e6a-72b9-45fc-b66d-b661190d1e6a,01/28/2016 13:30:00,Durable Goods Orders,HIGH,USD
290c2540-9a89-41e1-a3e3-0554ab060955,01/28/2016 13:30:00,Durable Goods Orders ex Transportation,HIGH,USD
2a1ecb6d-f93a-49bb-bed8-23b791e6ba15,01/29/2016 13:30:00,Gross Domestic Product Annualized,HIGH,USD
1030b685-4ff1-4405-a8ba-260071518c99,01/29/2016 13:30:00,Gross Domestic Product Price Index,HIGH,USD
7f9a23a6-cf77-405a-9ef9-76849807c8af,02/05/2016 13:30:00,Nonfarm Payrolls,HIGH,USD
b0549061-d206-4557-a556-e2646bf27d55,02/05/2016 13:30:00,Unemployment Rate,HIGH,USD
6e2c2f5f-a941-4d63-8aba-5d87a86d6a19,02/10/2016 14:00:00,Fed's Chair Yellen testifies,HIGH,USD
3f68c75f-6433-41f0-a320-c4890aa5b98b,02/11/2016 15:00:00,Fed's Chair Yellen testifies,HIGH,USD
129915ad-a29e-4039-b771-472b0e6ee030,02/17/2016 19:00:00,FOMC Minutes,HIGH,USD
458d7f72-bbd6-4d3f-a3e4-53c2191967d0,02/19/2016 13:30:00,Consumer Price Index (YoY),HIGH,USD
53a4072e-56cf-4c92-a0b4-787d6139f887,02/19/2016 13:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
26688d11-877e-467d-97f2-4ebf6fb97dcc,02/25/2016 13:30:00,Durable Goods Orders,HIGH,USD
add2e022-0746-471f-9ff6-cd3422716be2,02/25/2016 13:30:00,Durable Goods Orders ex Transportation,HIGH,USD
a1985f20-8eb6-4ede-96de-86b7221eb1ac,02/26/2016 13:30:00,Gross Domestic Product Annualized,HIGH,USD
c4cd7d82-0676-4de6-9724-bb05a895e35d,02/26/2016 13:30:00,Gross Domestic Product Price Index,HIGH,USD
0d251645-3640-47d6-8b66-b146e117da26,02/26/2016 15:00:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
fd3dde37-137f-432b-bc3a-2de03c0cc300,03/01/2016 15:00:00,ISM Manufacturing PMI,HIGH,USD
efe354cf-60c6-455b-b79c-61129e11bdf0,03/01/2016 15:00:00,ISM Manufacturing Prices Paid,HIGH,USD
8a736304-fa14-447e-9250-b4e1c791a816,03/04/2016 13:30:00,Nonfarm Payrolls,HIGH,USD
e843dc21-b8db-48bb-a39f-4361b3f3f6e7,03/04/2016 13:30:00,Unemployment Rate,HIGH,USD
a6925612-2b1a-4404-8163-e3a5556fdbb9,03/16/2016 18:00:00,Fed Interest Rate Decision,HIGH,USD
009a222f-5963-4044-b0d8-33df23b28f3f,03/16/2016 18:00:00,FOMC Economic Projections,HIGH,USD
41ce8e8f-9941-426c-9f38-e65b11b96008,03/16/2016 18:30:00,Fed's Monetary Policy Statement and Press Conference,HIGH,USD
827f7970-645e-44dd-9d28-fc7975cb2777,03/28/2016 12:30:00,Core Personal Consumption Expenditures - Price Index (YoY),HIGH,USD
0e39dcbe-03f4-49b3-85d5-de788cd638fc,04/01/2016 12:30:00,Nonfarm Payrolls,HIGH,USD
63caa58f-efdb-4fc7-87b9-0bab050c94a9,04/01/2016 12:30:00,Unemployment Rate,HIGH,USD
77d599e5-d1ed-4515-a5c8-12acff7e7ee3,04/01/2016 14:00:00,ISM Manufacturing PMI,HIGH,USD
3ceeb557-95e2-4fbf-a365-0a436b48e495,04/01/2016 14:00:00,ISM Manufacturing Prices Paid,HIGH,USD
efeda016-0a80-4b39-a80c-c86ed84ba9d0,04/06/2016 18:00:00,FOMC Minutes,HIGH,USD
5b2d0c77-e4a4-4bd4-88c1-6a65ad48d795,04/11/2016 13:30:00,Fed Announcement,HIGH,USD
f35a29d2-d676-4e9c-87b7-6448da8ee343,04/26/2016 12:30:00,Durable Goods Orders,HIGH,USD
d210a869-d9b8-4054-aed6-4cb7450cae03,04/27/2016 18:00:00,Fed Interest Rate Decision,HIGH,USD
a82d4c44-e0d1-4e43-bb73-9aafb7b6711a,04/27/2016 18:00:00,Fed's Monetary Policy Statement,HIGH,USD
14f5cfb4-dd56-47bf-8500-2266fa9a198d,05/02/2016 14:00:00,ISM Manufacturing PMI,HIGH,USD
beeb5fb8-44eb-48a5-b848-5bd13a261800,05/06/2016 12:30:00,Nonfarm Payrolls,HIGH,USD
8d195eef-c113-4551-b895-aa4afc0eac1a,05/06/2016 12:30:00,Unemployment Rate,HIGH,USD
54ccf28e-03e2-42a1-b530-54d987966508,05/18/2016 18:00:00,FOMC Minutes,HIGH,USD
39ac3335-1d9a-4c52-9df3-afad81a75224,05/26/2016 12:30:00,Durable Goods Orders,HIGH,USD
59af27b9-4953-4b53-86f3-a655d0912aef,05/26/2016 12:30:00,Durable Goods Orders ex Transportation,HIGH,USD
027e5115-8d10-4e80-a6ba-05f91a87d967,06/01/2016 14:00:00,ISM Manufacturing PMI,HIGH,USD
5e652f50-bc45-4052-8da3-55a43de34793,06/01/2016 14:00:00,ISM Manufacturing Prices Paid,HIGH,USD
81f58c0e-e19c-45b6-aad4-fd063e03b48b,06/03/2016 12:30:00,Nonfarm Payrolls,HIGH,USD
346c0624-50cd-4e33-99cf-92a0e2975ec8,06/03/2016 12:30:00,Unemployment Rate,HIGH,USD
2159fe02-676b-42b2-a93d-2a71ef2c33b9,06/15/2016 18:00:00,Fed Interest Rate Decision,HIGH,USD
2460e7cc-4f7d-4295-91e1-7ecc6d09cfb2,06/15/2016 18:00:00,Fed's Monetary Policy Statement,HIGH,USD
86b4e363-9d5a-4c4c-9c9c-048b8e469245,06/15/2016 18:00:00,FOMC Economic Projections,HIGH,USD
37ba82f0-fd27-4aab-b38e-5156906e0a1f,06/15/2016 18:30:00,FOMC Press Conference,HIGH,USD
a98ce97d-5b43-4511-9683-b27749363ad9,06/21/2016 14:00:00,Fed's Chair Yellen testifies,HIGH,USD
1e59eec3-71e2-4d37-9a3f-a98795c5f45a,06/22/2016 14:00:00,Fed's Chair Yellen testifies,HIGH,USD
89446271-94a1-4836-9400-cbccf7f38ff1,06/29/2016 20:30:00,Bank Stress Test Info,HIGH,USD
5f09f451-f61a-40c5-a978-6212fd6b9b9f,07/01/2016 14:00:00,ISM Manufacturing PMI,HIGH,USD
0306b441-eff2-4df6-a473-073f27383f47,07/06/2016 18:00:00,FOMC Minutes,HIGH,USD
070de010-1825-40f7-bd64-3ed103b2f79a,07/08/2016 12:30:00,Nonfarm Payrolls,HIGH,USD
18d39f71-f26f-4663-9e20-5392c75d7f4a,07/08/2016 12:30:00,Unemployment Rate,HIGH,USD
cd8d31d9-7a19-4d09-b475-f738ddbc05e0,07/27/2016 12:30:00,Durable Goods Orders,HIGH,USD
71b06538-4a2c-4753-9518-a894dd43a38a,07/27/2016 18:00:00,Fed Interest Rate Decision,HIGH,USD
7fd4274c-2aa7-4ea4-a9a2-61cd9c0b0350,07/27/2016 18:00:00,Fed's Monetary Policy Statement,HIGH,USD
c4bfef54-1a72-4010-a525-c27d41cf97e2,07/29/2016 12:30:00,Gross Domestic Product Annualized,HIGH,USD
fd75babf-3746-4a76-8704-1d80f65ac186,08/01/2016 14:00:00,ISM Manufacturing PMI,HIGH,USD
d76779aa-bc1c-41cf-bd10-52637ec409db,08/01/2016 14:00:00,ISM Manufacturing Prices Paid,HIGH,USD
b2cb7fcc-53b2-4879-8b2f-c597e8af72d7,08/05/2016 12:30:00,Nonfarm Payrolls,HIGH,USD
88672025-a3de-4204-b1d1-5d9b2687e89d,08/05/2016 12:30:00,Unemployment Rate,HIGH,USD
3bbd3bc8-79c7-4de3-9239-fad46f164161,08/17/2016 18:00:00,FOMC Minutes,HIGH,USD
f3aee067-0c51-45d5-9961-44eff797684f,08/25/2016 00:00:00,Jackson Hole Symposium,HIGH,USD
63f0cf99-bb92-4a1a-acf9-7424b2e449f0,08/26/2016 00:00:00,Jackson Hole Symposium,HIGH,USD
34e8bc3e-f4ff-4312-a401-a812486f2568,08/26/2016 12:30:00,Gross Domestic Product Annualized,HIGH,USD
87e55715-fb65-4c1d-9348-a59ba44e2bb6,08/26/2016 14:00:00,Fed's Chair Yellen speech,HIGH,USD
6c6e94be-9d3f-44de-b196-be38c40a7782,09/01/2016 14:00:00,ISM Manufacturing PMI,HIGH,USD
90ea91ac-49ca-4251-8bb1-5ed9e90d1453,09/01/2016 14:00:00,ISM Manufacturing Prices Paid,HIGH,USD
1e10c33e-24c9-4636-b389-097a6b96a8d8,09/02/2016 12:30:00,Nonfarm Payrolls,HIGH,USD
d2c7069e-a1da-490b-a393-e9ac8a88d232,09/02/2016 12:30:00,Unemployment Rate,HIGH,USD
cbec38b5-7533-4d5b-8a3a-04aafcb52818,09/06/2016 14:00:00,ISM Services PMI,HIGH,USD
57ae4650-415a-4f29-86bf-8c6a7e5fc751,09/16/2016 12:30:00,Consumer Price Index (YoY),HIGH,USD
51599288-55ca-4aa8-acf2-72e867303726,09/16/2016 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
9e25adc7-fe45-48f3-9b20-fb98a7816093,09/21/2016 18:00:00,Fed Interest Rate Decision,HIGH,USD
a1ab2d7a-00ab-4788-b1d9-08818445be50,09/21/2016 18:00:00,Fed's Monetary Policy Statement,HIGH,USD
76824e1f-6233-4c03-92af-b07f0b4a6e57,09/21/2016 18:00:00,FOMC Economic Projections,HIGH,USD
3b9e060b-38aa-4251-b911-5f861bea6367,09/21/2016 18:30:00,FOMC Press Conference,HIGH,USD
2dccb410-e679-4780-8cfb-e5c17f6bfc8c,09/28/2016 12:30:00,Durable Goods Orders,HIGH,USD
0cce3ef9-312b-410b-8b6d-90ddab691f7b,09/28/2016 14:00:00,Fed's Chair Yellen testifies,HIGH,USD
6aabeb0d-1241-4661-9393-4b08994d6c7c,09/29/2016 12:30:00,Gross Domestic Product Annualized,HIGH,USD
3528bae8-7210-4ae4-96ea-c887c58d31c1,09/29/2016 20:00:00,Fed's Chair Yellen speech,HIGH,USD
48754cce-57f3-4674-8739-aa68ba4ebb36,10/03/2016 14:00:00,ISM Manufacturing PMI,HIGH,USD
692dacbb-3874-482e-966d-fa6aaf724a24,10/03/2016 14:00:00,ISM Manufacturing Prices Paid,HIGH,USD
6f36538e-68ef-4744-b3e4-e229553e8da9,10/07/2016 12:30:00,Nonfarm Payrolls,HIGH,USD
423877f1-fd79-4ed6-9c3c-109af06ddc5d,10/07/2016 12:30:00,Unemployment Rate,HIGH,USD
0dc94f93-84da-4267-9dfb-79d8125f8c17,10/12/2016 18:00:00,FOMC Minutes,HIGH,USD
9dc44b22-aab0-48dc-8ca1-3428e307b703,10/14/2016 17:30:00,Fed's Chair Yellen speech,HIGH,USD
adb35b67-f446-4841-96cf-3d73c8dfba1b,10/27/2016 12:30:00,Durable Goods Orders,HIGH,USD
6f71a6e8-6874-4617-a8c3-23fb84b49410,10/27/2016 12:30:00,Durable Goods Orders ex Transportation,HIGH,USD
ae2448a0-a7de-4bef-999f-19501c2a1b19,10/28/2016 12:30:00,Gross Domestic Product Annualized,HIGH,USD
5927939f-0ceb-46e7-aa8c-edb8f9fbd8df,11/01/2016 14:00:00,ISM Manufacturing PMI,HIGH,USD
974d8022-2aa9-46b5-acd0-a3500d183c9f,11/01/2016 14:00:00,ISM Manufacturing Prices Paid,HIGH,USD
f1851a97-e3a0-4a2a-82bc-061540cfec57,11/02/2016 18:00:00,Fed Interest Rate Decision,HIGH,USD
5449899e-7b29-4c86-8440-a19076906334,11/02/2016 18:00:00,Fed's Monetary Policy Statement,HIGH,USD
89866639-f1be-43ef-92ef-259566b248d6,11/04/2016 12:30:00,Nonfarm Payrolls,HIGH,USD
8405c17a-f5db-46a0-b5e1-488025e75eca,11/04/2016 12:30:00,Unemployment Rate,HIGH,USD
c8708ba5-ded6-4a35-973f-515b6df16a74,11/08/2016 13:00:00,Presidential Election,HIGH,USD
1a733658-9e01-42ce-9dbb-d248e8d853ee,11/17/2016 15:00:00,Fed's Chair Yellen testifies,HIGH,USD
ecc47ef8-7969-427d-a7a1-7f3f4c28d01c,11/23/2016 13:30:00,Durable Goods Orders,HIGH,USD
838bbec1-58f9-4564-b311-d95a4ddcdf1e,11/23/2016 13:30:00,Durable Goods Orders ex Transportation,HIGH,USD
fb3e300c-cf3a-49de-bf35-0af5b008a686,11/23/2016 19:00:00,FOMC Minutes,HIGH,USD
51804018-f897-42ef-9b93-1344b8230418,11/29/2016 13:30:00,Gross Domestic Product Annualized,HIGH,USD
b4067ad1-e110-4a9a-88cc-fc1519c8b434,11/30/2016 16:00:00,OPEC Press Conference,HIGH,USD
629aaee9-b431-415a-8a08-8e6532c51dd2,12/01/2016 15:00:00,ISM Manufacturing PMI,HIGH,USD
a641b11b-e10e-4856-8ecf-1b6d06a49e73,12/02/2016 13:30:00,Labor Force Participation Rate,HIGH,USD
ba3250b0-b750-444c-9648-724e6c9ab1aa,12/02/2016 13:30:00,Nonfarm Payrolls,HIGH,USD
6f0b5830-e61f-4fc4-a8f7-06cbd95a00d4,12/02/2016 13:30:00,Unemployment Rate,HIGH,USD
3f07c102-4a67-4599-b2a9-665ceac78d11,12/14/2016 19:00:00,Fed Interest Rate Decision,HIGH,USD
6ac9c0eb-71d3-4267-a4e9-dc7b47711b09,12/14/2016 19:00:00,Fed's Monetary Policy Statement,HIGH,USD
4afc2801-cf80-4f60-966b-7d7081e06e8c,12/14/2016 19:00:00,FOMC Economic Projections,HIGH,USD
520b63c1-7206-4622-8ef9-7dd4b159f2ba,12/14/2016 19:30:00,FOMC Press Conference,HIGH,USD
d2e1f810-54a8-4194-a131-e077829931fb,12/15/2016 13:30:00,Consumer Price Index (YoY),HIGH,USD
d0ede5b2-ce33-4496-aec0-641905526764,12/15/2016 13:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
5d1c9cc0-ce65-48fa-a3e1-fb2678a2cd61,12/19/2016 18:30:00,Fed's Chair Yellen speech,HIGH,USD
07309dc6-f23a-4621-b7d2-9f5633c8714b,12/22/2016 13:30:00,Durable Goods Orders,HIGH,USD
8a8a13bc-394d-4538-94fe-4310212d5e7f,12/22/2016 13:30:00,Durable Goods Orders ex Transportation,HIGH,USD
96404ec2-54ff-431d-b9de-684c727c1f10,12/22/2016 13:30:00,Gross Domestic Product Annualized,HIGH,USD
38c56244-f877-4152-9826-7ea36ea9865a,12/22/2016 13:30:00,Gross Domestic Product Price Index,HIGH,USD
d1f248e0-cb0a-400b-9e82-e72dd62294ca,01/03/2017 15:00:00,ISM Manufacturing PMI,HIGH,USD
8823790e-8ef9-4b04-9e89-5a9eb3f488a8,01/03/2017 15:00:00,ISM Manufacturing Prices Paid,HIGH,USD
b34d64c2-79fb-4e1b-bfaa-aa5f03b65560,01/04/2017 19:00:00,FOMC Minutes,HIGH,USD
60450864-050c-4c23-a0c4-199a791c3512,01/06/2017 13:30:00,Average Hourly Earnings (MoM),HIGH,USD
b2d91e53-0516-495c-81d6-5c2b86cdd297,01/06/2017 13:30:00,Nonfarm Payrolls,HIGH,USD
3bbe5a11-5064-4710-940e-74305c8f50e6,01/06/2017 13:30:00,Unemployment Rate,HIGH,USD
604940aa-2e34-4b85-936b-99e12830411f,01/11/2017 16:00:00,Donald Trump's News Conference,HIGH,USD
620a01a3-6fa4-413a-9caf-40f5d3efa62d,01/17/2017 15:00:00,Treasury Sec Lew speech,HIGH,USD
03ef4cac-9064-4153-85db-4366ffa74037,01/18/2017 13:30:00,Consumer Price Index (YoY),HIGH,USD
e61c487d-f128-4797-8671-e17df9139671,01/18/2017 13:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
7a41dc03-c4d1-4165-8db5-8864d9c54bd6,01/20/2017 18:00:00,President Trump speech,HIGH,USD
ab877f51-8fcd-40dc-baf9-ce8aed1e82d0,01/27/2017 13:30:00,Gross Domestic Product Price Index,HIGH,USD
d82ab1d5-1b92-4d03-96fd-4383770baabf,01/27/2017 15:00:00,Trump - May meeting,HIGH,USD
a88b89d0-3156-4bcb-93e4-3afbf30a668c,02/01/2017 15:00:00,ISM Manufacturing PMI,HIGH,USD
88e6f805-5fb6-4375-9fbd-a23e82a01c55,02/01/2017 15:00:00,ISM Manufacturing Prices Paid,HIGH,USD
14f0551a-8e9e-425d-b8b7-600875f48cf1,02/01/2017 19:00:00,Fed Interest Rate Decision,HIGH,USD
245f021b-e44e-4409-a5f4-f727b789229b,02/01/2017 19:00:00,Fed's Monetary Policy Statement,HIGH,USD
9fc53e5a-2d3d-48f8-bfb2-2e777fe1b861,02/03/2017 13:30:00,Nonfarm Payrolls,HIGH,USD
f9b60033-4c78-4aaf-8a3a-e9aaeae45646,02/03/2017 13:30:00,Unemployment Rate,HIGH,USD
4243db5d-0402-44f8-8a1e-63553e0d9a98,02/15/2017 13:30:00,Consumer Price Index (YoY),HIGH,USD
52f89e8c-597b-4be3-a7b8-1cc5910d7cf9,02/15/2017 13:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
c6478d13-dd11-4fb1-aa74-010ac7d5df13,02/15/2017 15:00:00,Fed's Chair Yellen speech,HIGH,USD
80058254-b6da-4bfe-981e-6f27fe2bc559,02/22/2017 19:00:00,FOMC Minutes,HIGH,USD
4eb2300d-3944-42ee-8100-98e3ddc73bac,02/27/2017 13:30:00,Durable Goods Orders,HIGH,USD
b255a258-6e42-46e7-a85d-40cce3949f6d,02/27/2017 13:30:00,Durable Goods Orders ex Transportation,HIGH,USD
8fe6dc93-183a-4d60-9e26-65df4ca58055,02/28/2017 13:30:00,Gross Domestic Product Price Index,HIGH,USD
4f1085ed-78ec-4bb2-92c0-2234eaf80c00,03/01/2017 02:00:00,Trump's speech to Congress,HIGH,USD
f93a57aa-75d0-46e2-b372-7d4acf83aa33,03/01/2017 15:00:00,ISM Manufacturing PMI,HIGH,USD
b5116169-c5fd-481d-8224-d6b930d8de0b,03/03/2017 18:00:00,Fed's Chair Yellen speech,HIGH,USD
b5d8b177-038b-4be7-9314-1e3710a6f03c,03/10/2017 13:30:00,Nonfarm Payrolls,HIGH,USD
bf8e69f8-a4bf-4e7a-8314-91a8e823575b,03/10/2017 13:30:00,Unemployment Rate,HIGH,USD
6e46c7ae-092e-442f-8027-42d4707d5fa1,03/15/2017 12:30:00,Consumer Price Index (YoY),HIGH,USD
28557ad3-b8ba-4e58-ab3a-8c096cb99383,03/15/2017 12:30:00,Consumer Price Index ex Food & Energy (YoY),HIGH,USD
e975d604-068c-440b-86d9-0137b14936ee,03/15/2017 18:00:00,Fed Interest Rate Decision,HIGH,USD
3a2d3986-546d-4f72-9e53-10f0c38b4d25,03/15/2017 18:00:00,Fed's Monetary Policy Statement,HIGH,USD
4b9e391d-75c1-4611-b211-b76166f86db5,03/15/2017 18:00:00,FOMC Economic Projections,HIGH,USD
4780cf2c-733f-46c4-a322-e61ec153f0b3,03/15/2017 18:30:00,FOMC Press Conference,HIGH,USD
a2c9bad0-da4c-446e-b05b-3ccacd240791,03/17/2017 16:30:00,Trump - Merkel Meeting,HIGH,USD
8cbe07ad-7ed2-4d15-b370-145e50e2a329,03/23/2017 12:45:00,Fed's Chair Yellen speech,HIGH,USD
080c5314-e6e3-4ef6-af29-dfa32fc7540e,03/24/2017 20:15:00,US Congress votes Health Care Bill,HIGH,USD
98d4cb35-ab42-4d4d-95d2-74170683b0f5,03/30/2017 12:30:00,Gross Domestic Product Annualized,HIGH,USD
4274602d-ec3a-4f3f-adbc-53219a01ca05,04/03/2017 14:00:00,ISM Manufacturing PMI,HIGH,USD
